Start Time,End Time,Subtitle
01:05:33:04,01:05:34:05,Detach.
01:05:41:13,01:05:44:12,"- Romilly, are you reading these forces? ROMILLY: It's unbelievable."
01:05:47:17,01:05:49:20,A literal heart of darkness.
01:05:53:24,01:05:56:17,If we could just see the collapsed star inside...
01:05:56:21,01:05:59:15,"...the singularity, yeah, we'd solve gravity."
01:06:00:01,01:06:03:08,- And we can't get anything from it? - Nothing escapes that horizon.
01:06:03:12,01:06:04:20,Not even light.
01:06:05:00,01:06:08:12,"- The answer's there, just no way to see it. - There's Miller's planet."
01:06:11:04,01:06:12:12,"Goodbye, Ranger."
01:06:25:08,01:06:27:15,CASE: This is fast for atmospheric entry.
01:06:27:19,01:06:30:01,#NAME?
01:06:30:12,01:06:33:20,I'm gonna use the Ranger's aerodynamics to save some fuel.
01:06:33:24,01:06:35:05,CASE: Air brake?
01:06:35:09,01:06:38:22,"- We want to get down fast, don't we? -We want to get there in one piece."
01:06:39:02,01:06:42:02,#NAME?
01:06:51:07,01:06:53:06,(ALARMS BEEPING)
01:06:57:22,01:07:00:10,CASE: We should ease! COOPER: Hands where I can see them.
01:07:00:14,01:07:03:22,The only time I went down was when a machine was easing at the wrong time.
01:07:04:02,01:07:06:23,#NAME?
01:07:07:03,01:07:09:07,"- Cooper, it's too damn fast! -I got this."
01:07:14:03,01:07:18:03,CASE: Should I disable the feedback? - No. I need to feel the air.
01:07:22:03,01:07:23:07,Here we go.
01:07:26:14,01:07:27:21,It's just water!
01:07:29:09,01:07:30:21,The stuff of life.
01:07:31:08,01:07:32:18,CASE: Twelve hundred meters.
01:07:32:22,01:07:34:23,- Do we have a fix on the beacon? CASE: Got it!
01:07:35:03,01:07:37:18,- Can you maneuver? - I'll need to shave some speed.
01:07:37:22,01:07:40:13,I'm gonna spiral down on top of it. Everybody hang on!
01:07:42:23,01:07:44:00,CASE: Seven hundred.
01:07:46:04,01:07:48:04,"On my cue, CASE. On my cue."
01:07:51:16,01:07:53:04,CASE: Five hundred meters.
01:08:02:15,01:08:03:16,Fire!
01:08:17:05,01:08:18:07,Very graceful.
01:08:18:11,01:08:19:13,No.
01:08:20:04,01:08:22:06,But very efficient.
01:08:24:17,01:08:26:22,What are you waiting for? Let's go!
01:08:27:02,01:08:29:01,"Go, go, go!"
01:08:29:11,01:08:32:17,Seven years per hour here. Let's make it count!
01:08:49:20,01:08:51:13,(PANTING)
01:08:58:19,01:09:00:01,CASE: This way.
01:09:02:21,01:09:04:15,About 200 meters.
01:09:14:04,01:09:15:19,The gravity's punishing.
01:09:16:18,01:09:18:21,Been floating through space too long?
01:09:19:01,01:09:21:02,CASE: One hundred and thirty percent Earth gravity.
01:09:21:10,01:09:23:10,COOPER: Come on. Come on.
01:09:26:01,01:09:28:21,- There's nothing here. CASE: Should be right here.
01:09:30:19,01:09:33:19,"If the signal's coming from here, then..."
01:09:43:10,01:09:44:14,Her beacon.
01:09:52:18,01:09:53:19,DOYLE: Wreckage.
01:09:54:11,01:09:55:15,Where's the rest?
01:09:56:03,01:09:57:15,Towards the mountains!
01:10:01:11,01:10:03:07,COOPER: Those aren't mountains.
01:10:04:23,01:10:06:07,They're waves.
01:10:11:15,01:10:14:07,"Oh, shit. Oh, shit. Oh, shit."
01:10:14:19,01:10:16:19,COOPER: That one's moving away from us.
01:10:23:07,01:10:24:23,AMELIA: We need the recorder.
01:10:35:04,01:10:37:10,"COOPER: Brand, Doyle, back to the Ranger now!"
01:10:37:14,01:10:40:23,We're not leaving without her data.
01:10:41:03,01:10:42:11,Get back here now!
01:10:42:15,01:10:44:08,We do not have time!
01:10:44:12,01:10:46:23,The second wave is coming! We're in the middle of a swell.
01:10:48:06,01:10:49:16,"AMELIA: No, I got it."
01:10:49:20,01:10:51:20,Get your ass back to the Ranger now!
01:10:52:16,01:10:54:00,(GRUNTING)
01:10:56:20,01:10:58:21,"Brand, get back here now!"
01:11:00:20,01:11:03:01,"AMELIA: No, Cooper, go. Cooper, go. I can't make it."
01:11:03:11,01:11:05:20,"- Go! - CASE, go get her."
01:11:10:15,01:11:12:15,"- Go! - Get up. Get up, Brand!"
01:11:13:13,01:11:15:02,"DOYLE: Go, go! Go!"
01:11:16:16,01:11:19:12,"- I'm not gonna make it! - Yes, you are. Yes, you are!"
01:11:26:08,01:11:28:15,"Come on, CASE has her! Get back here, Doyle!"
01:11:31:15,01:11:32:17,Come on!
01:11:35:11,01:11:36:21,Get to the hatch!
01:11:41:10,01:11:42:22,"Go, go! Go!"
01:11:48:11,01:11:49:13,Shit.
01:11:50:01,01:11:51:21,Manually overriding inside hatch!
01:11:55:09,01:11:56:14,Cooper! Wait!
01:12:03:22,01:12:07:14,COOPER: The engines are flooded! I'm gonna have to shut her down.
01:12:12:03,01:12:13:17,(AMELIA YELLING)
01:12:41:01,01:12:42:09,Holy shit.
01:12:46:19,01:12:48:03,Hang on!
01:12:52:20,01:12:54:08,(YELLING)
01:13:19:08,01:13:20:15,"CASE, what's the problem?"
01:13:20:19,01:13:23:05,Too waterlogged. Let it drain.
01:13:24:08,01:13:25:13,Goddamn it!
01:13:25:17,01:13:30:09,- I told you to leave me! Why didn't you? - And I told you to get your ass back here!
01:13:30:13,01:13:35:05,- One of us was thinking about the mission! - You were thinking about getting home.
01:13:37:01,01:13:39:09,I was trying to do the right thing!
01:13:39:13,01:13:41:12,Can you tell that to Doyle?
01:13:43:19,01:13:45:23,"COOPER: CASE, how much time? -Forty-five to an hour."
01:13:47:18,01:13:49:02,"The stuff of life, huh?"
01:13:50:00,01:13:52:04,"What's this gonna cost us, Brand?"
01:13:52:08,01:13:54:07,A lot. Decades.
01:13:54:11,01:13:56:02,(PANTING)
01:13:58:18,01:14:00:00,(GROANS)
01:14:01:12,01:14:02:21,COOPER: What happened to Miller?
01:14:03:15,01:14:06:09,"AMELIA: Judging by the wreckage, she was..."
01:14:06:13,01:14:09:04,...broken up by a wave soon after impact.
01:14:09:08,01:14:12:04,"How's the wreckage stayed together after all these years, huh?"
01:14:13:10,01:14:15:10,Because of the time slippage.
01:14:16:13,01:14:21:01,"On this planet's time, she just landed hours ago."
01:14:21:23,01:14:24:08,She probably just died minutes ago.
01:14:24:12,01:14:28:13,CASE: The data Doyle received was just the initial status echoing endlessly.
01:14:28:22,01:14:31:02,"Oh, we are not prepared for this."
01:14:33:11,01:14:36:22,You eggheads have the survival skills of a Boy Scout troop.
01:14:37:02,01:14:40:08,"Well, we got this far on our brains. Farther than any human in history."
01:14:40:12,01:14:42:02,"Well, not far enough!"
01:14:42:10,01:14:45:23,And now we're stuck here till there won't be anyone left on Earth to save.
01:14:48:24,01:14:51:16,"I'm counting every minute, same as you, Cooper."
01:14:56:11,01:14:58:07,Is there any possibility...
01:14:58:11,01:15:02:02,...some kind of a way we can maybe all jump in a black hole?
01:15:02:06,01:15:03:22,Gain back the years?
01:15:04:14,01:15:06:02,Don't shake your head at me.
01:15:06:06,01:15:08:06,"Time is relative, okay?"
01:15:08:10,01:15:11:11,"It can stretch and it can squeeze, but..."
01:15:11:23,01:15:14:04,...it can't run backwards. lt just can't.
01:15:14:08,01:15:18:18,"The only thing that can move across dimensions, like time, is gravity."
01:15:21:11,01:15:22:15,Okay.
01:15:24:14,01:15:28:12,"The beings that led us here, they communicate..."
01:15:28:16,01:15:30:12,"...through gravity, right? - Yes."
01:15:30:16,01:15:32:20,Could they be talking to us from the future?
01:15:33:18,01:15:35:24,#NAME?
01:15:37:05,01:15:40:11,"""They"" are beings of five dimensions."
01:15:40:21,01:15:44:05,"To them, time might be another physical dimension."
01:15:44:13,01:15:45:21,To them...
01:15:46:07,01:15:50:11,...the past might be a canyon that they can climb into and the future...
01:15:50:15,01:15:53:15,"...a mountain they can climb up. But to us, it's not, okay?"
01:15:54:17,01:15:57:03,"Look, Cooper, I screwed up. I'm sorry."
01:15:59:07,01:16:01:01,But you knew about relativity.
01:16:01:05,01:16:02:13,Oh.
01:16:04:06,01:16:05:10,(SOFTLY) Brand...
01:16:07:19,01:16:09:05,(SIGHS)
01:16:10:08,01:16:12:06,...my daughter was 10 years old.
01:16:12:21,01:16:15:16,I couldn't teach her Einstein's theories before I left.
01:16:16:02,01:16:18:22,Couldn't you have told her you were going to save the world?
01:16:19:12,01:16:20:13,No.
01:16:22:05,01:16:26:09,"When you become a parent, one thing becomes really clear."
01:16:27:21,01:16:31:01,And that is that you want to make sure your children feel safe.
01:16:32:02,01:16:35:20,And it rules out telling a 10-year-old that the world is ending.
01:16:38:07,01:16:39:16,cooper?
01:16:40:00,01:16:42:05,(DISTANT RUMBLING)
01:16:43:09,01:16:45:21,#NAME?
01:16:46:01,01:16:48:04,We don't have it. Helmets on!
01:16:52:02,01:16:53:21,"Brand, co-pilot, you're up."
01:16:54:01,01:16:56:13,"CASE, blow the cabin oxygen through the main thrusters!"
01:16:56:17,01:16:58:10,- We're gonna spark it. -Roger that.
01:16:58:17,01:17:00:01,#NAME?
01:17:05:22,01:17:07:04,Engines up!
01:17:36:01,01:17:37:13,"Hello, Rom."
01:17:37:24,01:17:39:16,I've waited years.
01:17:40:18,01:17:42:14,How...? How many years?
01:17:44:10,01:17:47:09,ROMILLY: By now it must be... CASE: Twenty-three years...
01:17:47:13,01:17:49:06,"...four months, eight days."
01:17:53:16,01:17:54:20,Doyle?
01:18:01:01,01:18:04:01,I thought I was prepared. I knew the theory.
01:18:05:10,01:18:06:22,Reality's different.
01:18:07:23,01:18:09:03,And Miller?
01:18:10:17,01:18:12:18,There's nothing here for us.
01:18:15:12,01:18:16:24,Why didn't you sleep?
01:18:17:23,01:18:22:01,"Oh, I had a couple of stretches. But I stopped believing you were coming back."
01:18:22:13,01:18:25:13,And something seemed wrong about dreaming my life away.
01:18:26:09,01:18:29:05,I learned what I could from the black hole...
01:18:29:14,01:18:32:01,...but I couldn't send anything to your father.
01:18:32:05,01:18:34:11,"We've been receiving, but nothing gets out."
01:18:34:15,01:18:36:17,"AMELIA: ls he alive? - Oh, yeah."
01:18:37:03,01:18:38:22,#NAME?
01:18:41:22,01:18:44:22,ROMILLY: We've got years of messages stored.
01:18:45:05,01:18:46:09,Cooper.
01:18:46:13,01:18:49:13,COMPUTER: Messages span 23 years.
01:18:51:14,01:18:53:06,Play it from the beginning.
01:18:56:08,01:18:58:01,"TOM (ON RECORDING): Hey, Dad."
01:18:58:21,01:19:01:07,Checking in. Saying hi.
01:19:02:09,01:19:03:21,Um...
01:19:04:01,01:19:05:20,Finished second in school.
01:19:07:10,01:19:09:20,Miss Kurling's still giving me C's though.
01:19:10:03,01:19:12:23,"Pulled me down, but seconds not bad."
01:19:14:03,01:19:16:07,Grandpa attended the ceremony.
01:19:17:22,01:19:19:22,Um... Oh.
01:19:20:21,01:19:22:20,"I met another girl, Dad."
01:19:23:00,01:19:24:14,"I, uh..."
01:19:25:08,01:19:27:08,I really think this is the one.
01:19:28:15,01:19:31:05,Name's Lois. That's her right there.
01:19:34:06,01:19:36:07,Murphy stole Grandpa's car.
01:19:36:23,01:19:39:15,"She crashed it. She's okay, though."
01:19:40:07,01:19:41:09,"Hey, Dad."
01:19:42:07,01:19:43:15,Look at this!
01:19:44:11,01:19:45:23,You're a grandpa.
01:19:47:09,01:19:49:01,His name's Jesse.
01:19:49:17,01:19:54:07,"I kind of wanted to call him Coop, but Lois says, uh, maybe next time."
01:19:54:23,01:19:59:09,"Donald says he's already earned the ""great"" part, so we just leave it at that."
01:20:01:02,01:20:02:09,(TOM SPEAKS INDISTINCTLY)
01:20:02:13,01:20:04:08,"LOIS: Oh, dear. Oh, dear."
01:20:05:03,01:20:06:18,"Say ""Bye-bye, Grandpa."""
01:20:07:03,01:20:08:23,"Bye-bye, Grandpa. Okay."
01:20:09:09,01:20:11:21,Sorry it's been a while.
01:20:13:06,01:20:14:07,"Just"""
01:20:16:12,01:20:18:13,...what with Jesse and all.
01:20:21:22,01:20:23:10,Uh...
01:20:25:01,01:20:27:09,Grandpa died last week.
01:20:27:19,01:20:30:21,We buried him out in the back forty next to Mom and...
01:20:31:18,01:20:32:20,...Jesse.
01:20:33:17,01:20:36:19,Which is where we would have buried you if you'd ever...
01:20:37:13,01:20:39:01,...come back.
01:20:40:13,01:20:42:19,Murph was there at the funeral.
01:20:43:10,01:20:46:04,"We don't see her that much, but she came for that."
01:20:49:09,01:20:51:19,"You aren't listening to this, I know that."
01:20:54:22,01:20:57:16,"All these messages are just, like..."
01:20:58:21,01:21:02:13,...drifting out there in the darkness.
01:21:03:15,01:21:05:23,"Lois says that, uh..."
01:21:06:18,01:21:09:12,...l have to let you go.
01:21:09:21,01:21:11:17,"And, uh..."
01:21:12:05,01:21:13:07,...So...
01:21:16:13,01:21:19:15,...I guess I'm letting you go.
01:21:20:14,01:21:23:06,"I don't know where you are, Dad..."
01:21:23:21,01:21:26:12,...but I hope that you're at peace.
01:21:28:07,01:21:29:09,Goodbye.
01:21:42:24,01:21:44:06,"MURPH: Hey, Dad."
01:21:47:02,01:21:48:06,"Hey, Murph."
01:21:48:10,01:21:50:08,You son of a bitch.
01:21:54:01,01:21:56:13,I never made one of these when you were still responding...
01:21:56:17,01:21:59:01,...because I was so mad at you for leaving.
01:22:02:02,01:22:04:04,"And then when you went quiet, it..."
01:22:06:19,01:22:09:15,...seemed like I should live with that decision. And I have.
01:22:14:03,01:22:16:13,But today's my birthday.
01:22:20:05,01:22:23:10,"And it's a special one, because you told me..."
01:22:27:13,01:22:31:21,"You once told me that when you came back, we might be the same age."
01:22:33:14,01:22:36:16,And today I'm the age you were when you left.
01:22:39:16,01:22:41:18,So it would be a real good time for you to come back.
01:22:41:22,01:22:43:14,(BOTH SOBBING)
01:22:50:05,01:22:51:12,(SNIFFLES)
01:22:56:05,01:23:00:12,PROF. BRAND: I didn't mean to intrude. It's just that I've never seen you in here before.
01:23:01:03,01:23:03:08,MURPH: I've never been in here before.
01:23:05:05,01:23:08:05,PROF. BRAND: I talk to Amelia all the time.
01:23:08:17,01:23:10:01,It helps.
01:23:10:17,01:23:13:11,PROF. BRAND: m glad you've started. MURPH: I haven't. I...
01:23:13:15,01:23:16:03,I just had something I needed to get out.
01:23:16:11,01:23:18:21,- I know they're still out there. - I know.
01:23:19:01,01:23:23:06,There are so many reasons their communications might not be getting through.
01:23:23:10,01:23:24:20,"MURPH: I know, professor."
01:23:25:11,01:23:28:09,I'm not sure what I'm more afraid of.
01:23:29:13,01:23:31:21,Them never coming back or...
01:23:33:02,01:23:36:07,...coming back to find we've failed.
01:23:36:11,01:23:37:21,Then let's succeed.
01:23:38:22,01:23:39:23,So...
01:23:40:16,01:23:44:16,...back to the fourth iteration. Let's run it through some new fields.
01:23:45:01,01:23:48:05,"With respect, professor, we've tried that hundreds of times."
01:23:48:13,01:23:52:05,"It only has to work once, Murph."
01:23:55:12,01:23:59:09,PROF. BRAND: Every rivet that they strike could have been a bullet.
01:23:59:13,01:24:01:13,We've done well for the world here...
01:24:01:17,01:24:06:11,...whether or not we crack the equation before I kick the bucket.
01:24:06:15,01:24:09:12,"- Don't be morbid, professor. - I'm not afraid of death."
01:24:10:06,01:24:12:02,I'm an old physicist.
01:24:13:08,01:24:15:00,I'm afraid of time.
01:24:22:04,01:24:23:08,MURPH: Time.
01:24:25:09,01:24:27:02,You're afraid of time.
01:24:29:16,01:24:31:16,We've been trying to solve the equation...
01:24:31:20,01:24:34:08,...without changing the underlying assumption about time.
01:24:34:12,01:24:36:05,#NAME?
01:24:36:09,01:24:40:20,...each iteration is an attempt to prove its own proof.
01:24:40:24,01:24:43:03,It's recursive. It's nonsensical.
01:24:43:10,01:24:45:08,Are you calling my life's work...
01:24:45:12,01:24:47:05,"...nonsense, Murph?"
01:24:47:09,01:24:49:10,"No, I'm saying that you've been trying to..."
01:24:49:14,01:24:53:09,"...finish it with one arm... No, with both arms. ...tied behind your back."
01:24:55:11,01:24:57:11,And I don't understand why.
01:24:58:10,01:25:00:06,"PROF. BRAND: I'm an old man, Murph."
01:25:01:04,01:25:03:19,Can we take this point up at another time?
01:25:03:23,01:25:06:02,I want to talk to my daughter.
01:25:08:06,01:25:10:18,PROF. BRAND:(ON RECORDING) Stepping out into the universe...
01:25:10:22,01:25:14:17,...we must confront the reality of interstellar travel.
01:25:15:15,01:25:20:04,We must reach far beyond our own lifespans.
01:25:20:08,01:25:25:11,We must think not as individuals but as a species.
01:25:28:07,01:25:30:22,Do not go gentle into that good night
01:25:33:02,01:25:35:16,COOPER: TARS kept the Endurance right where we needed her.
01:25:35:20,01:25:38:15,But the trip took years longer than we anticipated.
01:25:38:23,01:25:42:11,"We no longer have the fuel to visit both prospects, so..."
01:25:42:19,01:25:44:07,...we have to choose.
01:25:45:12,01:25:46:15,But how?
01:25:47:16,01:25:49:08,They're both promising.
01:25:50:22,01:25:55:10,"Edmunds' data is better, but Dr. Mann is the one still transmitting, so..."
01:25:55:14,01:25:58:12,We've no reason to suspect Edmunds's data would have soured.
01:25:59:10,01:26:01:22,His world has key elements to sustain human life.
01:26:02:02,01:26:05:06,"- As does Dr. Mann's. - Cooper, this is my field."
01:26:06:10,01:26:07:11,And...
01:26:08:06,01:26:10:10,...I really believe Edmunds' is the better prospect.
01:26:10:14,01:26:13:22,"- Why? -Gargantua, that's why."
01:26:15:01,01:26:19:02,"Look at Miller's planet. Hydrocarbons, organics, yes..."
01:26:19:06,01:26:23:16,...but no life. Sterile. We'll find the same thing on Mann's.
01:26:24:02,01:26:25:18,Because of the black hole?
01:26:26:01,01:26:29:02,Murphy's Law. Whatever can happen will happen.
01:26:29:06,01:26:31:14,Accident is the first building block of evolution.
01:26:31:18,01:26:34:15,But when you're orbiting a black hole not enough can happen.
01:26:34:19,01:26:39:02,"It sucks in asteroids and comets, other events which would otherwise reach you."
01:26:39:11,01:26:41:07,We need to go further afield.
01:26:41:22,01:26:44:06,You once said that Dr. Mann...
01:26:45:12,01:26:46:24,...was the best of us.
01:26:47:07,01:26:50:11,He's remarkable. We're only here because of him.
01:26:50:24,01:26:52:20,And yet... Yet here he is.
01:26:53:00,01:26:57:23,"He's on the ground, and he's sending a very unambiguous message, telling us..."
01:26:58:03,01:26:59:20,...to come to his planet.
01:27:00:00,01:27:04:15,"Granted, but Edmunds' data is more promising."
01:27:05:02,01:27:06:03,We should vote.
01:27:06:07,01:27:08:11,"Well, if we vote, there's something you should know."
01:27:09:14,01:27:10:15,Brand?
01:27:10:19,01:27:12:11,He has a right to know.
01:27:12:23,01:27:14:18,That has nothing to do with it.
01:27:14:22,01:27:17:23,- What does? - She's in love with Wolf Edmunds.
01:27:18:03,01:27:20:16,ROMILLY: Is that true? -Yes.
01:27:23:20,01:27:26:13,AMELIA: And that makes me want to follow my heart.
01:27:29:24,01:27:33:16,But maybe we've spent too long trying to figure all this outwith theory.
01:27:33:20,01:27:35:06,"You're a scientist, Brand."
01:27:35:10,01:27:36:23,So listen to me...
01:27:37:19,01:27:42:12,...when I say that love isn't something we invented. It's...
01:27:43:12,01:27:45:20,"...observable, powerful."
01:27:47:22,01:27:49:15,It has to mean something.
01:27:49:19,01:27:54:04,"Love has meaning, yes. Social utility, social bonding, child rearing..."
01:27:54:08,01:27:57:21,We love people who have died. Where's the social utility in that?
01:27:58:10,01:27:59:11,None.
01:27:59:15,01:28:03:12,"Maybe it means something more, something we can't..."
01:28:03:16,01:28:05:17,...yet understand.
01:28:05:21,01:28:09:08,"Maybe it's some evidence, some..."
01:28:10:07,01:28:14:18,...artifact of a higher dimension that we can't consciously perceive.
01:28:14:22,01:28:19:17,I'm drawn across the universe to someone I haven't seen in a decade...
01:28:19:21,01:28:22:17,...who I know is probably dead.
01:28:23:01,01:28:26:09,Love is the one thing we're capable of perceiving...
01:28:26:13,01:28:29:09,...that transcends dimensions of time and space.
01:28:31:05,01:28:35:13,"Maybe we should trust that, even if we can't understand it yet."
01:28:40:14,01:28:42:06,"All right, Cooper..."
01:28:44:03,01:28:45:10,...yes...
01:28:46:14,01:28:49:22,...the tiniest possibility of seeing Wolf again excites me.
01:28:50:18,01:28:52:10,That doesn't mean I'm wrong.
01:28:53:03,01:28:55:07,"Honestly, Amelia..."
01:28:57:02,01:28:58:06,...it might.
01:29:05:01,01:29:07:18,"TARS, chart a course for Dr. Mann's."
01:29:24:16,01:29:26:03,TOM: We'll lose about a third again.
01:29:26:07,01:29:27:20,But next year...
01:29:30:03,01:29:32:23,Next year I'm gonna work Nelson's farm and we'll make it up.
01:29:33:19,01:29:35:15,What happened to Nelson?
01:29:41:13,01:29:43:18,"LOIS: Murph, would you like some more souffle'?"
01:29:43:22,01:29:47:07,"Oh, no. I'm full, thanks. It was delicious."
01:29:48:04,01:29:50:04,"Coop, finish your fritter, please."
01:29:52:08,01:29:56:01,Will you spend the night? Your room is exactly as you left it. It's ready.
01:29:56:05,01:29:57:14,I need to get back.
01:29:57:18,01:30:00:08,"LOIS: My sewing machine is in there, but there's plenty..."
01:30:00:11,01:30:01:19,I need to....
01:30:04:16,01:30:06:05,Too many memories.
01:30:06:20,01:30:09:15,"We might have something for that. Hey, Coop."
01:30:14:08,01:30:15:24,(COUGHING)
01:30:17:04,01:30:18:11,The dust.
01:30:20:23,01:30:23:08,"MURPH: Lois, I have a friend who..."
01:30:23:12,01:30:25:08,...could look at his lungs.
01:30:31:16,01:30:33:10,(DISTANT RUMBLING)
01:30:43:13,01:30:46:05,"COOPER: Amelia, I'm sorry. - You were just being objective."
01:30:46:09,01:30:49:20,AMELIA: Unless you're punishing me for screwing up on Miller's planet.
01:30:49:24,01:30:52:06,"No, this wasn't a personal decision."
01:30:53:02,01:30:57:03,"If you're wrong, you will have a very personal decision to make."
01:30:57:07,01:31:00:06,Your fuel calculations are based on a return journey.
01:31:00:14,01:31:04:11,"Strike out on Mann's planet, and we'll have to decide whether to return home..."
01:31:04:18,01:31:06:21,...or push on to Edmunds' with Plan B.
01:31:07:05,01:31:10:21,Starting a colony could save us from extinction.
01:31:11:05,01:31:14:09,You might have to decide between seeing your children again...
01:31:14:13,01:31:16:09,...and the future of the human race.
01:31:17:21,01:31:19:14,I trust you'll be as objective then.
01:31:26:12,01:31:28:10,He's been asking for you since he came to.
01:31:28:14,01:31:30:05,We were trying to reach you.
01:31:36:04,01:31:37:05,Murph.
01:31:38:05,01:31:39:17,"I'm here, professor."
01:31:40:10,01:31:42:18,I let you all down.
01:31:43:02,01:31:46:10,"No, you got us so far. Real close."
01:31:48:06,01:31:50:01,I'll finish what you started.
01:31:50:05,01:31:52:10,"PROF. BRAND: Good, good Murph."
01:31:54:17,01:31:57:00,You had faith...
01:31:58:05,01:31:59:12,...all those...
01:32:00:11,01:32:02:06,...all those years.
01:32:03:22,01:32:05:04,I...
01:32:05:08,01:32:07:21,I asked you to have faith.
01:32:09:15,01:32:12:10,I wanted you to believe...
01:32:13:22,01:32:15:19,...that your father...
01:32:18:19,01:32:20:15,...would come back.
01:32:20:19,01:32:22:02,"MURPH: I do, professor."
01:32:23:17,01:32:25:05,"Forgive me, Murph."
01:32:25:23,01:32:27:23,MURPH: There's nothing to forgive.
01:32:30:15,01:32:31:16,PROF. BRAND: ...
01:32:32:06,01:32:34:02,"I lied, Murph."
01:32:36:11,01:32:38:06,I lied to you.
01:32:44:14,01:32:47:19,There was no need for him to...
01:32:49:01,01:32:50:22,To come back.
01:32:53:12,01:32:56:20,There is no way to help us.
01:32:58:03,01:32:59:04,But Plan A...
01:32:59:17,01:33:02:20,All this. All these people.
01:33:03:23,01:33:05:18,And the equation.
01:33:09:18,01:33:11:12,Did my father know?
01:33:15:07,01:33:17:00,Did he leave me?
01:33:20:23,01:33:22:00,PROF. BRAND: Do...
01:33:23:04,01:33:24:12,...not...
01:33:25:11,01:33:26:17,...go...
01:33:27:22,01:33:29:13,...gentle...
01:33:31:13,01:33:32:17,No.
01:33:34:09,01:33:35:11,No!
01:33:36:16,01:33:38:08,You can't leave.
01:33:38:17,01:33:39:23,You... No.
01:33:41:01,01:33:45:17,"MURPH: Dr. Brand, I'm sorry to tell you that your father died today. He had no pain."
01:33:46:07,01:33:47:23,He was at peace.
01:33:48:15,01:33:50:17,I'm very sorry for your loss.
01:34:03:07,01:34:04:23,"Brand, did you know?"
01:34:07:09,01:34:09:01,"He told you, right?"
01:34:11:23,01:34:13:08,You knew.
01:34:15:06,01:34:17:01,This was all a sham.
01:34:21:10,01:34:23:12,You left us here.
01:34:25:06,01:34:26:18,To suffocate.
01:34:28:22,01:34:30:06,To starve.
01:34:54:15,01:34:56:07,(ALARM BEEPING)
01:34:57:15,01:34:58:23,COOPER: Frozen cloud.
01:37:12:21,01:37:14:13,(GASPING)
01:37:19:22,01:37:21:20,(CRYING)
01:37:23:09,01:37:24:18,(SOFTLY) It's okay.
01:37:24:22,01:37:26:08,It's okay.
01:37:33:04,01:37:34:16,It's okay.
01:37:40:03,01:37:42:03,Pray you never learn...
01:37:43:07,01:37:46:15,...just how good it can be to see another face.
01:37:55:01,01:37:57:13,"I hadn't a lot of hope to begin with, but..."
01:37:57:17,01:38:00:01,"...after so long, I had none."
01:38:01:17,01:38:04:13,My supplies were completely exhausted.
01:38:06:12,01:38:10:06,"The last time I went to sleep, I didn't even set a waking date."
01:38:13:23,01:38:16:13,You have literally raised me from the dead.
01:38:17:14,01:38:19:18,#NAME?
01:38:20:16,01:38:23:23,"- What about the others? - I'm afraid you're it, sir."
01:38:24:16,01:38:27:02,"So far, surely."
01:38:27:20,01:38:32:16,"No, our present situation is that there's very little chance of rescuing any others."
01:38:36:10,01:38:38:15,AMELIA: Dr. Mann. Dr. Mann?
01:38:39:12,01:38:41:07,Tell us about your world.
01:38:44:16,01:38:46:13,"Our world, we hope."
01:38:46:17,01:38:48:01,(SNIFFLES)
01:38:50:08,01:38:52:16,"Our world, uh, is cold..."
01:38:52:20,01:38:54:03,...stark...
01:38:56:00,01:38:57:20,...but undeniably beautiful.
01:39:00:02,01:39:03:09,"MANN: The days are 67 hours long, cold."
01:39:07:09,01:39:09:03,The nights are...
01:39:09:07,01:39:11:15,...67 far colder hours.
01:39:17:11,01:39:21:19,"The gravity is a very, very pleasant 80 percent of the Earth's."
01:39:21:23,01:39:24:23,"Now, up here where I landed, the water is alkali..."
01:39:25:07,01:39:29:01,...and the air has too much ammonia to breathe for more than just a few minutes...
01:39:29:05,01:39:33:19,"...but down at the surface, and there is a surface..."
01:39:33:23,01:39:35:14,...the chlorine dissipates.
01:39:35:18,01:39:39:15,The ammonia gives way to crystalline hydrocarbons and breathable air.
01:39:39:23,01:39:41:11,To organics.
01:39:41:19,01:39:44:04,Possibly even to life.
01:39:44:24,01:39:46:22,We might be sharing this world.
01:39:47:11,01:39:49:10,These readings are from the surface?
01:39:49:14,01:39:52:18,"Over the years, I've dropped various probes."
01:39:53:02,01:39:56:12,COOPER: How far have you explored? - I've mounted several major expeditions.
01:39:56:16,01:40:00:22,"But with oxygen in limited supply, KIPP there really did most of the legwork."
01:40:01:02,01:40:03:13,"TARS: What went wrong with him, sir? MANN: Degeneration."
01:40:03:17,01:40:07:07,He misidentified the first organics we found as ammonia crystals.
01:40:07:11,01:40:11:14,"We struggled on for a time, but ultimately I decommissioned him and..."
01:40:11:18,01:40:13:22,...used his power source to keep the mission going.
01:40:14:02,01:40:17:02,I thought I was alone before I shut him down.
01:40:17:06,01:40:18:22,Would you like me to look at him?
01:40:19:10,01:40:21:14,No. No. He needs a human touch.
01:40:21:18,01:40:26:06,"Dr. Brand, CASE is relaying a message for you from the comm station."
01:40:26:11,01:40:28:22,Okay. Be right there. Excuse me.
01:40:40:22,01:40:43:12,"Dr. Brand, I'm sorry to tell you that your father died today."
01:40:44:05,01:40:45:20,He had no pain.
01:40:48:23,01:40:50:11,He was at peace.
01:40:52:13,01:40:54:09,I'm sorry for your loss.
